"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"El Salvador","HS - Multi-purpose Household Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: National","Currency: 2021 PPP $","2017",658.626,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Rural","Currency: 2021 PPP $","2017",497.985,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Urban","Currency: 2021 PPP $","2017",714.572,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: National","Currency: 2021 PPP $","2016",624.758,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Rural","Currency: 2021 PPP $","2016",467.631,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Urban","Currency: 2021 PPP $","2016",695.658,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: National","Currency: 2021 PPP $","2016",623.639,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Rural","Currency: 2021 PPP $","2016",468.557,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Urban","Currency: 2021 PPP $","2016",707.85,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: National","Currency: 2021 PPP $","2016",626.684,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Rural","Currency: 2021 PPP $","2016",465.296,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Urban","Currency: 2021 PPP $","2016",677.754,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: National","Currency: 2021 PPP $","2015",634.058,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Rural","Currency: 2021 PPP $","2015",473.276,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Urban","Currency: 2021 PPP $","2015",704.341,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: National","Currency: 2021 PPP $","2015",630.789,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Rural","Currency: 2021 PPP $","2015",472.594,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Urban","Currency: 2021 PPP $","2015",714.702,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: National","Currency: 2021 PPP $","2015",639.705,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Rural","Currency: 2021 PPP $","2015",475.043,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Urban","Currency: 2021 PPP $","2015",689.138,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: National","Currency: 2021 PPP $","2014",624.712,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Rural","Currency: 2021 PPP $","2014",448.805,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Urban","Currency: 2021 PPP $","2014",696.863,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: National","Currency: 2021 PPP $","2014",616.596,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Rural","Currency: 2021 PPP $","2014",446.794,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Urban","Currency: 2021 PPP $","2014",703.383,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: National","Currency: 2021 PPP $","2014",637.865,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Rural","Currency: 2021 PPP $","2014",453.955,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Average monthly earnings of employees by sex and rural / urban areas","Female","Area type: Urban","Currency: 2021 PPP $","2014",687.965,,"Currency: SLV - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Serbia","HIES - Survey on Income and living Conditions","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: National","Currency: 2021 PPP $","2022",1648.959,,"Currency: SRB - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Serbia","HIES - Survey on Income and living Conditions","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Rural","Currency: 2021 PPP $","2022",1416.179,,"Currency: SRB - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Serbia","HIES - Survey on Income and living Conditions","Average monthly earnings of employees by sex and rural / urban areas","Total","Area type: Urban","Currency: 2021 PPP $","2022",1761.246,,"Currency: SRB - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Serbia","HIES - Survey on Income and living Conditions","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: National","Currency: 2021 PPP $","2022",1746.536,,"Currency: SRB - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Serbia","HIES - Survey on Income and living Conditions","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Rural","Currency: 2021 PPP $","2022",1512.623,,"Currency: SRB - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Serbia","HIES - Survey on Income and living Conditions","Average monthly earnings of employees by sex and rural / urban areas","Male","Area type: Urban","Currency: 2021 PPP $","2022",1879.449,,"Currency: SRB - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
